-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,symbol,settle_date
0.1506,0.1229,0.0968,0.0727,0.0485,0.0243,0.0,-0.0219,-0.035,-0.0345,-0.0311,-0.0159,0.0061,,ESH13,20121130
0.1485,0.122,0.0968,0.0723,0.0489,0.0238,0.0,-0.0235,-0.0377,-0.0376,-0.0363,-0.0197,0.0027,,ESH13,20121203
0.1468,0.12,0.0968,0.0722,0.0491,0.0243,0.0,-0.0233,-0.0379,-0.039,-0.032,-0.0218,0.0007,,ESH13,20121204
0.143,0.119,0.0948,0.0732,0.0481,0.0239,0.0,-0.0225,-0.0368,-0.0365,-0.0291,-0.018,0.0046,,ESH13,20121205
0.1442,0.1187,0.0954,0.0706,0.0472,0.0231,0.0,-0.0217,-0.0344,-0.0339,-0.0235,-0.018,0.0046,,ESH13,20121206
0.1428,0.1179,0.0938,0.0706,0.0454,0.0237,0.0,-0.0214,-0.0323,-0.0308,-0.0239,-0.0125,0.0103,,ESH13,20121207
0.1463,0.1198,0.095,0.0691,0.0472,0.0232,0.0,-0.0212,-0.0318,-0.028,-0.0244,-0.0094,0.0138,,ESH13,20121210
0.1516,0.1233,0.0974,0.0717,0.0494,0.0244,0.0,-0.0209,-0.0298,-0.0254,-0.0204,-0.004,0.0193,,ESH13,20121211
0.1505,0.125,0.0978,0.0714,0.0496,0.0237,0.0,-0.0212,-0.0298,-0.0283,-0.024,-0.0081,0.0153,,ESH13,20121212
0.1466,0.1209,0.0966,0.0728,0.0483,0.0237,0.0,-0.0209,-0.0302,-0.028,-0.0249,-0.0114,0.0122,,ESH13,20121213
0.1471,0.1206,0.0961,0.0722,0.0482,0.0236,0.0,-0.021,-0.0305,-0.0272,-0.0228,-0.0114,0.0123,,ESH13,20121214
0.1552,0.1258,0.0998,0.0736,0.0485,0.0238,0.0,-0.0209,-0.0301,-0.0222,-0.0145,-0.0028,0.0213,,ESH13,20121217
0.1558,0.1278,0.1005,0.0744,0.0487,0.0243,0.0,-0.0206,-0.0271,-0.0197,-0.0215,0.0043,0.0285,,ESH13,20121218
0.1607,0.1314,0.1041,0.0761,0.0499,0.0256,0.0,-0.0212,-0.0301,-0.0239,-0.0292,-0.0036,0.0207,,ESH13,20121219
0.1711,0.1412,0.1127,0.0825,0.0567,0.0273,0.0,-0.0226,-0.0309,-0.0231,-0.0076,-0.0013,0.0233,,ESH13,20121220
0.1798,0.1488,0.1183,0.0874,0.0589,0.029,0.0,-0.0263,-0.0381,-0.0353,-0.0241,-0.0061,0.0185,,ESH13,20121221
0.1205,0.0989,0.0775,0.0579,0.0383,0.0191,0.0,-0.0187,-0.0316,-0.0356,-0.033,-0.0263,-0.0176,-0.0066,ESH14,20130923
0.12,0.0988,0.0784,0.0569,0.0374,0.0187,0.0,-0.0181,-0.0312,-0.0347,-0.0326,-0.0259,-0.0154,-0.0044,ESH14,20130924
